"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "17" "17" "56" "54" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "19" "20" "16" "19" "20" "51" "55" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "20" "20" "19" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "15" "43" "53" "48" "51" "68" "48" "44" "54" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "20" "19" "21" "56" "17" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "56" "56" "16" "13" "15" "61" "77" "52" "52" "43" "54" "62" "49" "44" "41" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "45" "47" "60" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "56" "59" "59" "17" "18" "19" "22" "22" "53" "52" "49" "43" "43" "42" "52" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "55" "57" "57" "58" "17" "15" "56" "52" "53" "38" "44" "53" "62" "48" "52" "39" "42" "42" "NaN" "NaN" "37" "46" "45" "48" "56" "55" "57" "55" "55" "57" "NaN" "58" "58" "57" "56" "55" "19" "23" "24" "54" "53" "29" "45" "51" "58" "55" "73" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "59" "56" "55" "19" "19" "61" "56" "54" "53" "62" "61" "51" "41" "55" "60" "59" "41" "46" "47" "NaN" "55" "52" "55" "59" "58" "51" "50" "44" "40" "60" "54" "55" "57" "56" "58" "57" "59" "19" "20" "53" "73" "20" "50" "56" "49" "48" "28" "78" "18" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "57" "NaN" "50" "58" "57" "56" "67" "60" "52" "62" "55" "56" "54" "44" "60" "51" "42" "43" "45" "40" "40" "42" "42" "NaN" "60" "52" "50" "50" "66" "69" "48" "40" "43" "58" "52" "55" "58" "57" "58" "57" "57" "57" "19" "19" "57" "19" "28" "51" "51" "48" "27" "22" "20" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "55" "59" "57" "58" "58" "59" "56" "53" "53" "54" "58" "59" "55" "51" "50" "49" "40" "41" "41" "55" "53" "67" "58" "56" "52" "60" "51" "58" "52" "46" "40" "52" "43" "43" "54" "54" "51" "54" "54" "54" "53" "16" "57" "17" "23" "19" "26" "30" "44" "75" "53" "19" "24" "24" "63" "17" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "64" "49" "56" "55" "NaN" "NaN" "58" "57" "55" "56" "57" "57" "59" "48" "40" "54" "54" "51" "46" "39" "55" "51" "58" "59" "56" "51" "37" "47" "58" "57" "48" "51" "51" "42" "46" "56" "48" "50" "53" "53" "67" "56" "61" "51" "50" "60" "66" "50" "20" "57" "23" "21" "64" "79" "21" "20" "21" "23" "24" "62" "21" "22" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "58" "55" "48" "43" "50" "52" "55" "56" "55" "54" "57" "56" "57" "57" "57" "59" "55" "40" "42" "61" "53" "51" "44" "51" "62" "53" "55" "50" "54" "44" "35" "47" "59" "58" "50" "49" "52" "41" "39" "49" "52" "47" "55" "54" "54" "55" "55" "51" "50" "54" "55" "53" "69" "55" "26" "54" "28" "23" "22" "18" "17" "63" "50" "49" "22" "52" "50" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "78" "82" "56" "58" "43" "40" "57" "56" "55" "55" "56" "56" "56" "56" "56" "57" "45" "40" "40" "45" "40" "50" "37" "49" "84" "75" "40" "44" "41" "50" "41" "42" "61" "57" "56" "53" "49" "49" "56" "46" "48" "56" "61" "58" "54" "53" "52" "50" "49" "50" "48" "52" "43" "48" "61" "57" "17" "19" "20" "23" "23" "23" "29" "53" "63" "50" "21" "47" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "82" "58" "59" "52" "41" "59" "57" "55" "56" "56" "57" "57" "56" "57" "57" "45" "43" "40" "37" "40" "38" "38" "47" "82" "74" "57" "37" "39" "43" "48" "53" "77" "57" "54" "59" "53" "52" "57" "43" "48" "59" "59" "58" "54" "53" "54" "44" "44" "49" "44" "52" "43" "48" "66" "24" "22" "21" "22" "49" "24" "24" "50" "46" "21" "25" "20" "47" "43" "46" "50" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "51" "77" "80" "72" "62" "59" "58" "59" "60" "59" "58" "50" "49" "66" "56" "62" "52" "52" "44" "51" "36" "46" "47" "34" "45" "46" "37" "38" "51" "47" "66" "61" "58" "47" "51" "53" "56" "82" "55" "62" "51" "52" "54" "55" "53" "54" "52" "53" "55" "52" "52" "44" "51" "53" "27" "22" "21" "55" "57" "18" "21" "15" "17" "48" "52" "57" "19" "18" "72" "18" "56" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "72" "75" "62" "55" "55" "57" "57" "60" "59" "58" "53" "48" "44" "41" "42" "64" "56" "43" "53" "50" "49" "47" "47" "39" "38" "47" "48" "39" "66" "60" "58" "58" "55" "45" "46" "50" "68" "66" "74" "57" "54" "60" "59" "58" "57" "74" "55" "56" "57" "69" "56" "74" "58" "46" "45" "50" "49" "46" "54" "55" "21" "24" "25" "88" "75" "66" "51" "22" "19" "19" "56" "49" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "46" "50" "73" "57" "57" "56" "56" "59" "60" "59" "53" "48" "42" "40" "42" "48" "42" "42" "70" "53" "45" "48" "35" "53" "55" "45" "51" "37" "61" "59" "58" "56" "54" "50" "48" "44" "50" "65" "55" "54" "59" "60" "58" "58" "57" "55" "56" "55" "56" "55" "52" "56" "55" "53" "47" "61" "63" "63" "73" "55" "21" "49" "50" "54" "56" "56" "55" "86" "92" "30" "18" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "55" "79" "50" "53" "57" "56" "55" "55" "55" "52" "39" "37" "42" "40" "39" "67" "81" "77" "81" "45" "45" "47" "54" "51" "38" "66" "51" "55" "57" "57" "54" "54" "49" "48" "42" "50" "50" "58" "68" "65" "60" "56" "58" "60" "58" "57" "59" "67" "58" "54" "54" "53" "53" "53" "55" "54" "74" "57" "18" "21" "53" "72" "47" "47" "40" "43" "82" "90" "34" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "54" "51" "53" "55" "57" "57" "54" "55" "50" "39" "38" "43" "50" "39" "65" "57" "73" "80" "34" "58" "58" "56" "48" "44" "52" "43" "54" "62" "58" "60" "64" "50" "51" "45" "49" "45" "49" "48" "62" "61" "57" "61" "61" "60" "57" "58" "57" "58" "56" "54" "53" "48" "50" "51" "73" "54" "59" "56" "55" "52" "54" "67" "67" "74" "60" "61" "34" "22" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "57" "54" "54" "79" "56" "53" "60" "38" "38" "44" "45" "43" "37" "40" "42" "48" "48" "41" "39" "49" "46" "55" "50" "39" "42" "48" "51" "60" "55" "53" "51" "50" "47" "43" "55" "63" "65" "52" "52" "51" "71" "56" "58" "58" "60" "58" "57" "57" "55" "52" "47" "40" "52" "52" "57" "56" "55" "56" "56" "53" "55" "56" "77" "53" "72" "49" "59" "18" "19" "54" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "56" "56" "56" "58" "56" "51" "52" "50" "50" "42" "40" "41" "43" "43" "39" "47" "43" "40" "40" "41" "44" "46" "36" "34" "58" "45" "41" "43" "41" "47" "50" "50" "43" "57" "39" "45" "45" "53" "52" "74" "51" "52" "52" "52" "57" "59" "58" "58" "55" "51" "54" "51" "71" "55" "52" "56" "54" "54" "51" "53" "50" "78" "88" "41" "49" "89" "51" "21" "22" "56" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "74" "71" "NaN" "71" "68" "59" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "55" "56" "56" "58" "56" "45" "47" "43" "48" "38" "44" "46" "38" "40" "37" "36" "43" "39" "37" "43" "47" "33" "35" "35" "49" "49" "43" "44" "45" "54" "51" "49" "44" "47" "47" "52" "44" "53" "52" "51" "52" "55" "50" "53" "62" "61" "59" "58" "57" "54" "54" "55" "56" "55" "74" "79" "56" "69" "52" "54" "50" "71" "58" "85" "42" "88" "45" "54" "76" "57" "56" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
"NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "82" "77" "55" "NaN" "79" "80" "67" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "56" "55" "56" "56" "54" "45" "38" "43" "39" "45" "45" "44" "47" "50" "42" "39" "42" "40" "47" "39" "36" "37" "54" "54" "39" "43" "43" "40" "39" "56" "60" "56" "49" "43" "45" "44" "56" "55" "71" "76" "50" "51" "64" "60" "54" "57" "60" "60" "58" "58" "58" "59" "57" "57" "51" "52" "51" "50" "50" "56" "55" "56" "58" "16" "58" "57" "43" "95" "59" "77" "57" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN"
